text,like_count,author,is_favorited,_time_text,video_title,is_Hate?
"End of passion play, crumbling away
I'm your source of self-destruction
Veins that pump with fear, sucking darkest clear
Leading on your death's construction
Taste me, you will see
More is all you need
Dedicated to
How I'm killing you
Come crawling faster
Obey your master
Your life burns faster
Obey your master, master
Master of puppets, I'm pulling your strings
Twisting your mind and smashing your dreams
Blinded by me, you can't see a thing
Just call my name, 'cause I'll hear you scream
Master, master
Just call my name, 'cause I'll hear you scream
Master, master
Needlework the way, never you betray
Life of death becoming clearer
Pain monopoly, ritual misery
Chop your breakfast on a mirror
Taste me, you will see
More is all you need
Dedicated to
How I'm killing you
Come crawling faster
Obey your master
Your life burns faster
Obey your master, master
Master of puppets, I'm pulling your strings
Twisting your mind and smashing your dreams
Blinded by me, you can't see a thing
Just call my name, 'cause I'll hear you scream
Master, master
Just call my name, 'cause I'll hear you scream
Master, master (master)
Where's the dreams that I've been after?
(Master, master)
You promised only lies
(Laughter, laughter)
All I hear or see is laughter
(Laughter, laughter)
Laughing at my cries
Fix me!
Hell is worth all that, natural habitat
Just a rhyme without a reason
Never-ending maze, drift on numbered days
Now your life is out of season
I will occupy
I will help you die
I will run through you
Now I rule you too
Come crawling faster
Obey your master
Your life burns faster
Obey your master, master
Master of puppets, I'm pulling your strings
Twisting your mind and smashing your dreams
Blinded by me, you can't see a thing
Just call my name, 'cause I'll hear you scream
Master, master
Just call my name, 'cause I'll hear you scream
Master, master",4,@rufexgohard,False,1 year ago,Master of Puppets (Remastered),0
No musical talent- but first song I'd want to learn to play guitar (I know I'm nieve).,0,@jeffburr6547,False,1 year ago,Master of Puppets (Remastered),0
if u ever tell me this is a stranger things reference please dont tell me u are a metallica fan,2,@1regreteverythingivedone,False,1 year ago,Master of Puppets (Remastered),0
I love Mop and when I heard it on one of my fav shows I was so happy bro sad to see stranger things get so much hate tho new fans ruined ts,0,@theperfectmonkey8307,False,1 year ago,Master of Puppets (Remastered),0
Fortnite please add this to fortnite festival,4,@BlueeJ,False,1 year ago,Master of Puppets (Remastered),0
 @TT10Kofficial  k?,0,@BlueeJ,False,1 year ago (edited),Master of Puppets (Remastered),0
​ @TT10Kofficial team fortress 2:⚰️⚰️,0,@kukirami,False,1 year ago (edited),Master of Puppets (Remastered),0
" @kukirami  atleast tf2 doesnt have 3 year olds raging in vc, in tf2, we have people screaming racial slurs.",0,@TT10Kofficial,False,1 year ago (edited),Master of Puppets (Remastered),0
Nah it needs to be on festival fr,1,@theperfectmonkey8307,False,1 year ago,Master of Puppets (Remastered),0
​ @TT10Kofficial honestly not an improvement,0,@BlueeJ,False,1 year ago (edited),Master of Puppets (Remastered),0
You should listen to Megadeth. 😅,1,@quintonquewezance1453,False,2 months ago,Master of Puppets (Remastered),0
Stranger things.....,0,@amar7026,False,1 year ago,Master of Puppets (Remastered),0
Don't eva put that much disrespect to Metallica. Stranger things ruined this song so much.,4,@1regreteverythingivedone,False,1 year ago,Master of Puppets (Remastered),0
 @1regreteverythingivedone  how?????,0,@amar7026,False,1 year ago (edited),Master of Puppets (Remastered),0
 @amar7026 The fact that everyone thinks that the song is from stranger things.,1,@QwertyQwerty714,False,1 year ago (edited),Master of Puppets (Remastered),0
I could listen to the guitar riff in this song independently all day!!! I think my head's still spinning 🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉,4,@christophiluslovingchristb5441,False,1 year ago (edited),Master of Puppets (Remastered),0
"Lyrics :
End of passion play 
Crumbling away
Im your source of self destrouction
Veins that pump with fear 
Sucking darkness clear
Leading on your deaths contstruction
Taste me you will see more is all you need
Dedicated to how im killing you!
Come crawling faster!
Obey your master!
Your life burns faster!
Obey your MASTER MASTER!
Master of puppets im pulling your strings!
Testing your mind and smashing your dreams!
Blinded by me you cant see a thing!
Just call my name cause i’ll hear you Scream!
MASTER MASTER 
Just call my name cause i’ll hear you Scream!
Master master!
guitar
Needle work the way never you betray!
Life of death becoming clearer!
Pain monopoly ritual misery chop your breakfast on a mirror!
Taste me you’ll see more is all you need!
Dedicated to how im killing you!
Come crawling faster obey your master!
Your life burns faster obey your MASTER MASTER!
Master of puppets im pulling your strings!
Testing your mind and smashing your dreams!
Blinded by me you cant see a thing!
Just call my name cause i’ll hear
You scream!
MASTER MASTER!
Just call my name cause i’ll hear you scream!
Master master Tone getting ajusted master master
melodic guitar sound
Master master!
Where’s the dreams that i’ve been after!
Master master!
Promised only lies!
Laughter laughter all i hear and see is laughter!
Laughter laughter Laughing at my cries!
FIX ME!
solo
Hell is all worth that
Natural habitat!
Just a rhyme without a reason!
Neverending maze!
Drift in numbered days!
Now your life’s is out a season!
I will occupy!
Iwill help you die!
I will run through you!
Now i rule you too!
Come crawling faster!
Obey your master!
Your life burns faster!
Obey your master master!
Master of puppets im pulling your strings!
Testing your mind and smashing your dreams!
Blinded by me you cant see a thing just call my name cause i’ll
Hear you scream!
MASTER MASTER!
just call my name cause i’ll hear you scream! master master!",301,@JustAnOrdinaryGDplayer,False,1 year ago (edited),Master of Puppets (Remastered),0
"I like how in the middle it’s just 




          Guitar",11,@Artistbro1212,False,1 year ago,Master of Puppets (Remastered),0
"Twisting your mind, smashing your dreams",8,@Ярослав-щ9ж3у,False,1 year ago,Master of Puppets (Remastered),0
I heard this line just as I saw your comment @Ярослав-щ9ж3у ,0,@johnnycochicken,False,1 year ago (edited),Master of Puppets (Remastered),0
WUT THE HELL?!?!?!,0,@JustAnOrdinaryGDplayer,False,1 year ago,Master of Puppets (Remastered),0
"​ @Ярослав-щ9ж3у what does twisting mean? Sorry, i'm Not English",1,@ciao12378,False,1 year ago (edited),Master of Puppets (Remastered),0
Yes and my goal has been acomplished 110 likes!😀😃😁,0,@JustAnOrdinaryGDplayer,False,1 year ago,Master of Puppets (Remastered),0
I now understand what the lyrics are about....,1,@patrickm.4469,False,1 year ago,Master of Puppets (Remastered),0
⁠ @ciao12378 another word for tangled or out of order. In this context he’s saying he can’t think straight.,0,@joet7449,False,1 year ago (edited),Master of Puppets (Remastered),0
Who warned you viper?🐍,0,@Zoe-c9z,False,1 year ago,Master of Puppets (Remastered),0
"Wrong lyrics, this is from Enter Sandman.",3,@LordOverTheLightOfRa,False,1 year ago,Master of Puppets (Remastered),0
 @LordOverTheLightOfRa  LOL,0,@ciao12378,False,1 year ago (edited),Master of Puppets (Remastered),0
 @LordOverTheLightOfRa  Wdym this is the original from master of puppets,0,@JustAnOrdinaryGDplayer,False,11 months ago,Master of Puppets (Remastered),0
 @JustAnOrdinaryGDplayer  😂,0,@LordOverTheLightOfRa,False,11 months ago,Master of Puppets (Remastered),0
"This is my first time listening to Master of Puppets. Not bad, but it's not a masterpiece",0,@avsokolan,False,1 year ago,Master of Puppets (Remastered),0
I feel good after ı play the 3:40 part,0,@birgulonay1019,False,1 year ago,Master of Puppets (Remastered),0
"If you refer to this song as ""The 'stranger things' song""... Please get away from me.",4,@staradamm,False,1 year ago (edited),Master of Puppets (Remastered),0
"And no one talks about repentance, God will never lower his standards to be okay with your sins, sins is very serious in the eyes of God hes holy and righteous and it seperates us from him❤



Demons exist, and the devil comes to steal kill and destroy and uses people to do so❤


Btw telling the demon to stay doesnt do anything unless you have the holy spirit you arent safe.


People: okay please stay this is your place❤

Demon: okay
People: *leaves*

Demon: *Goes with them anyway*


Demons arent gonna make it obvious they are there so yeah.


Demons are fallen angels that uses the form of our passed away loved ones to make us believe ghost exist and the souls of the person we knew still remains here❤❤



Astrology is demonic before my relationship with God I would always do zodiac signs literally just a bunch of sins put into each one I bet if everyone was sinless zodiac signs wouldn't make sense and literally a cover up for demons❤



Hearts are deceitful above all things, listen to God❤

Depression can be a demon you may need deliverance❤

God said unless you're born again spiritually u will not enter the kingdom of heaven also God doesn't judge us by our good works he's judging us by our sins Gods standards are so high he's that HOLY saying oh my God is using Gods name in vain it's called blasphemy ❤


To get to heaven you must believe with all your heart that Jesus died and rose again paid full price for your sins repent and receive his Holy spirit.



YouTubers I recommend

Impact videos ministries 

David diga Hernandez 

IsaiahSaldivar 

Mapalo

DLM christian lifestyle

Billy garham

 Danial adams


Living waters


Okay now pray this to be saved and to get to heaven pray out loud


Jesus I confess that you are my lord and savior 
I believe in my heart that God raised you from the dead I ask to receive your holy spirit and I repent of my sins with your help❤ by faith in  your word I receive salvation now
Thank you for saving me! I am now reborn a christian a child of almighty God I am saved thank you Jesus!  Be genuine when praying this

Watch videos on how to receive Gods holy spirit on YT

God creates Jesus redeems The holy spirit changes

Now our good deeds and works we think are good are like filthy rags in the eyes of God


Things to get rid of in your home


1sage
2dream catchers
3crystals
4crystal ball
5ouija board
6 tarot and angel cards
7religious statues
8demonic movies music or video games
9soul times items
10pornography



Now like a theif robbing a store, demons won't make it obvious they are there unless they have to.


Now know you can't save yourself Jesus said I am the way the truth and the life 

You have insurance on your house if it ever caught on fire which rarely happens but when it comes to your soul, you play with it like you have forever to make your choice which you don't


150k+ people Die everyday and you never know when it may be you

God spent 9 months shaping and forming you before you were born but only 7 days on earth you're fearfully and wonderfully made beautiful in the eyes of God❤

Don't waste time Hearts are deceitful above all things ask God for wisdom and understanding we are just tiny humans with a 3 pound brain and our imaginations cannot go beyond what we already know❤


Your souls is so valuable both Satan and God want it but it's your choice who you will serve


You serve the devil when you 
Lie
Hate
Blasphemy
Disobey
Lazy
Gossip
Gluttony
Wanting what others have cause what God has for you is for you he will never deliver your male to someone else's house
Hate 
And unforgivness 
And cussing murder and more

And once you die, you're locked with your choice of where you're spending eternity God doesn't care about you doing more good then bad cause he's not judging that God never said that's the way to heaven

So who's lying you or God? Be serious about this❤

God is holy and righteous God is love

So either you would play around because you don't believe hell exist or you don't believe you're going there but the bible makes it very clear


The path to destruction is wide and easy many are on it the path to eternal life is hard and nerrow very few find it and to get into heaven u can only enter through the nerrow gate❤

You dont have to wait until you die to know if youre going to heaven you can know right now 100% where youre going❤


Satan doesnt rule hell this is a myth when lucifer known as satan now became prideful and rebelled against God he took many angels with him Demons are fallen angels we live in a spirital and physical world so hell was made for punishment for satan and his angels and the reason why people go there is because they Align themsleves with the devil in SIN!

Sin separates us from God and the wages of sin is death if youre found guilty with one sin on judgment day you will not enter the kingdom of heaven so the thing is We us humans broken Gods law and jesus paid the fine! So the good news is you dont have to go to hell if you accept him as your lord and savior! 

God offered us eternal life as a free gift and you receive it by faith! You dont have to work for it you dont have to pay all you have to do is receive it by faith❤


Don't expect Gods best when you always give him your least don't reject him anymore let him come in and change your life❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤",0,@crummybunny777,False,1 year ago,Master of Puppets (Remastered),0
"And no one talks about repentance, God will never lower his standards to be okay with your sins, sins is very serious in the eyes of God hes holy and righteous and it seperates us from him❤



Demons exist, and the devil comes to steal kill and destroy and uses people to do so❤


Btw telling the demon to stay doesnt do anything unless you have the holy spirit you arent safe.


People: okay please stay this is your place❤

Demon: okay
People: *leaves*

Demon: *Goes with them anyway*


Demons arent gonna make it obvious they are there so yeah.


Demons are fallen angels that uses the form of our passed away loved ones to make us believe ghost exist and the souls of the person we knew still remains here❤❤



Astrology is demonic before my relationship with God I would always do zodiac signs literally just a bunch of sins put into each one I bet if everyone was sinless zodiac signs wouldn't make sense and literally a cover up for demons❤



Hearts are deceitful above all things, listen to God❤

Depression can be a demon you may need deliverance❤

God said unless you're born again spiritually u will not enter the kingdom of heaven also God doesn't judge us by our good works he's judging us by our sins Gods standards are so high he's that HOLY saying oh my God is using Gods name in vain it's called blasphemy ❤


To get to heaven you must believe with all your heart that Jesus died and rose again paid full price for your sins repent and receive his Holy spirit.



YouTubers I recommend

Impact videos ministries 

David diga Hernandez 

IsaiahSaldivar 

Mapalo

DLM christian lifestyle

Billy garham

 Danial adams


Living waters


Okay now pray this to be saved and to get to heaven pray out loud


Jesus I confess that you are my lord and savior 
I believe in my heart that God raised you from the dead I ask to receive your holy spirit and I repent of my sins with your help❤ by faith in  your word I receive salvation now
Thank you for saving me! I am now reborn a christian a child of almighty God I am saved thank you Jesus!  Be genuine when praying this

Watch videos on how to receive Gods holy spirit on YT

God creates Jesus redeems The holy spirit changes

Now our good deeds and works we think are good are like filthy rags in the eyes of God


Things to get rid of in your home


1sage
2dream catchers
3crystals
4crystal ball
5ouija board
6 tarot and angel cards
7religious statues
8demonic movies music or video games
9soul times items
10pornography



Now like a theif robbing a store, demons won't make it obvious they are there unless they have to.


Now know you can't save yourself Jesus said I am the way the truth and the life 

You have insurance on your house if it ever caught on fire which rarely happens but when it comes to your soul, you play with it like you have forever to make your choice which you don't


150k+ people Die everyday and you never know when it may be you

God spent 9 months shaping and forming you before you were born but only 7 days on earth you're fearfully and wonderfully made beautiful in the eyes of God❤

Don't waste time Hearts are deceitful above all things ask God for wisdom and understanding we are just tiny humans with a 3 pound brain and our imaginations cannot go beyond what we already know❤


Your souls is so valuable both Satan and God want it but it's your choice who you will serve


You serve the devil when you 
Lie
Hate
Blasphemy
Disobey
Lazy
Gossip
Gluttony
Wanting what others have cause what God has for you is for you he will never deliver your male to someone else's house
Hate 
And unforgivness 
And cussing murder and more

And once you die, you're locked with your choice of where you're spending eternity God doesn't care about you doing more good then bad cause he's not judging that God never said that's the way to heaven

So who's lying you or God? Be serious about this❤

God is holy and righteous God is love

So either you would play around because you don't believe hell exist or you don't believe you're going there but the bible makes it very clear


The path to destruction is wide and easy many are on it the path to eternal life is hard and nerrow very few find it and to get into heaven u can only enter through the nerrow gate❤

You dont have to wait until you die to know if youre going to heaven you can know right now 100% where youre going❤


Satan doesnt rule hell this is a myth when lucifer known as satan now became prideful and rebelled against God he took many angels with him Demons are fallen angels we live in a spirital and physical world so hell was made for punishment for satan and his angels and the reason why people go there is because they Align themsleves with the devil in SIN!

Sin separates us from God and the wages of sin is death if youre found guilty with one sin on judgment day you will not enter the kingdom of heaven so the thing is We us humans broken Gods law and jesus paid the fine! So the good news is you dont have to go to hell if you accept him as your lord and savior! 

God offered us eternal life as a free gift and you receive it by faith! You dont have to work for it you dont have to pay all you have to do is receive it by faith❤


Don't expect Gods best when you always give him your least don't reject him anymore let him come in and change your life❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤",0,@crummybunny777,False,1 year ago,Master of Puppets (Remastered),0
"Relax, God Is A Lie",0,@MikhailBakuninCat666,False,1 year ago (edited),Master of Puppets (Remastered),0
 @MikhailBakuninCat666 demons love that u believe that,0,@crummybunny777,False,1 year ago (edited),Master of Puppets (Remastered),0
" @MikhailBakuninCat666  well if I'm wrong I wasted nothing because I got peace and joy from him, but if you're wrong you wasted your entire life!! ❤️🎉 And demons love when people believe that lie that God doesn't exist and they love it when people don't know they are there ❤I copy n paste this everywhere❤


And no one talks about repentance, God will never lower his standards to be okay with your sins, sins is very serious in the eyes of God hes holy and righteous and it seperates us from him❤



Demons exist, and the devil comes to steal kill and destroy and uses people to do so❤


Btw telling the demon to stay doesnt do anything unless you have the holy spirit you arent safe.


People: okay please stay this is your place❤

Demon: okay
People: *leaves*

Demon: *Goes with them anyway*


Demons arent gonna make it obvious they are there so yeah.


Demons are fallen angels that uses the form of our passed away loved ones to make us believe ghost exist and the souls of the person we knew still remains here❤❤



Astrology is demonic before my relationship with God I would always do zodiac signs literally just a bunch of sins put into each one I bet if everyone was sinless zodiac signs wouldn't make sense and literally a cover up for demons❤



Hearts are deceitful above all things, listen to God❤

Depression can be a demon you may need deliverance❤

God said unless you're born again spiritually u will not enter the kingdom of heaven also God doesn't judge us by our good works he's judging us by our sins Gods standards are so high he's that HOLY saying oh my God is using Gods name in vain it's called blasphemy ❤


To get to heaven you must believe with all your heart that Jesus died and rose again paid full price for your sins repent and receive his Holy spirit.



YouTubers I recommend

Impact videos ministries 

David diga Hernandez 

IsaiahSaldivar 

Mapalo

DLM christian lifestyle

Billy garham

 Danial adams


Living waters


Okay now pray this to be saved and to get to heaven pray out loud


Jesus I confess that you are my lord and savior 
I believe in my heart that God raised you from the dead I ask to receive your holy spirit and I repent of my sins with your help❤ by faith in  your word I receive salvation now
Thank you for saving me! I am now reborn a christian a child of almighty God I am saved thank you Jesus!  Be genuine when praying this

Watch videos on how to receive Gods holy spirit on YT

God creates Jesus redeems The holy spirit changes

Now our good deeds and works we think are good are like filthy rags in the eyes of God


Things to get rid of in your home


1sage
2dream catchers
3crystals
4crystal ball
5ouija board
6 tarot and angel cards
7religious statues
8demonic movies music or video games
9soul times items
10pornography



Now like a theif robbing a store, demons won't make it obvious they are there unless they have to.


Now know you can't save yourself Jesus said I am the way the truth and the life 

You have insurance on your house if it ever caught on fire which rarely happens but when it comes to your soul, you play with it like you have forever to make your choice which you don't


150k+ people Die everyday and you never know when it may be you

God spent 9 months shaping and forming you before you were born but only 7 days on earth you're fearfully and wonderfully made beautiful in the eyes of God❤

Don't waste time Hearts are deceitful above all things ask God for wisdom and understanding we are just tiny humans with a 3 pound brain and our imaginations cannot go beyond what we already know❤


Your souls is so valuable both Satan and God want it but it's your choice who you will serve


You serve the devil when you 
Lie
Hate
Blasphemy
Disobey
Lazy
Gossip
Gluttony
Wanting what others have cause what God has for you is for you he will never deliver your male to someone else's house
Hate 
And unforgivness 
And cussing murder and more

And once you die, you're locked with your choice of where you're spending eternity God doesn't care about you doing more good then bad cause he's not judging that God never said that's the way to heaven

So who's lying you or God? Be serious about this❤

God is holy and righteous God is love

So either you would play around because you don't believe hell exist or you don't believe you're going there but the bible makes it very clear


The path to destruction is wide and easy many are on it the path to eternal life is hard and nerrow very few find it and to get into heaven u can only enter through the nerrow gate❤

You dont have to wait until you die to know if youre going to heaven you can know right now 100% where youre going❤


Satan doesnt rule hell this is a myth when lucifer known as satan now became prideful and rebelled against God he took many angels with him Demons are fallen angels we live in a spirital and physical world so hell was made for punishment for satan and his angels and the reason why people go there is because they Align themsleves with the devil in SIN!

Sin separates us from God and the wages of sin is death if youre found guilty with one sin on judgment day you will not enter the kingdom of heaven so the thing is We us humans broken Gods law and jesus paid the fine! So the good news is you dont have to go to hell if you accept him as your lord and savior! 

God offered us eternal life as a free gift and you receive it by faith! You dont have to work for it you dont have to pay all you have to do is receive it by faith❤


Don't expect Gods best when you always give him your least don't reject him anymore let him come in and change your life❤❤❤❤❤❤❤❤❤❤",0,@crummybunny777,False,1 year ago (edited),Master of Puppets (Remastered),0
 @crummybunny777  Your God Is A Child k1ll3r,1,@MikhailBakuninCat666,False,1 year ago (edited),Master of Puppets (Remastered),0
3:32 to the end of the first solo is such a good part. It is such a change in tone and seriously rocks,474,@Nneontastic,False,1 year ago,Master of Puppets (Remastered),0
the clean interlude,11,@aryankumar87771,False,1 year ago,Master of Puppets (Remastered),0
"Yep.  That part is awesome.  It represents the high experienced by cocaine, and then the harder part represents the crash that follows.",5,@joshm9504,False,10 months ago,Master of Puppets (Remastered),0
"i didnt realize that is what it could represent!?!!

brings a new perspective of to that part being my most replayed one of the song",2,@willo90li,False,6 months ago,Master of Puppets (Remastered),0
"Ehm I remember I when brought the news and I was bringing the paper round and around, helped me thru the earlie morning those days…. Rock",1,@martijndevries2092,False,1 year ago,Master of Puppets (Remastered),0
I'm only 2 years old and I still remember when I first saw them play live It was fucking amazing,3,@michaelellis1738,False,1 year ago,Master of Puppets (Remastered),0
just listening to this  is a sin and will make you go to hell.,0,@007mickgi,False,1 year ago,Master of Puppets (Remastered),0
It's worth it,6,@Snooper34,False,1 year ago,Master of Puppets (Remastered),0
worth it,1,@TT10Kofficial,False,1 year ago,Master of Puppets (Remastered),0
Hell is worth all that.,2,@samoiedaXD,False,1 year ago,Master of Puppets (Remastered),0
"Sorry, you're wrong, it's just a song.",0,@QwertyQwerty714,False,1 year ago,Master of Puppets (Remastered),0
"Yes, I like that song it’s really cool",0,@marywashington1437,False,1 year ago,Master of Puppets (Remastered),0
🕶🧦🧥🧤🔇🔉🔉🔉🔉🔉📀📀📽🎬📺:glasses-purple-yellow-diamond:,0,@jorenvanhee2858,False,1 year ago,Master of Puppets (Remastered),0
"Excellent rock and metal radio station. Google it: ""shogun rocks laut""  Every friday 24 hours of non-stop metal. Have fun!!",0,@retokaufmann3893,False,1 year ago,Master of Puppets (Remastered),0
The legends of METAL mania...,0,@rommelnarciza6321,False,1 year ago,Master of Puppets (Remastered),0
I listen to this because my friends tell me to… I don’t regret it,0,@purinisbetterthanyou3142,False,1 year ago,Master of Puppets (Remastered),0
Band named metallica... makes bubblegum pop stranger things songs lmao,1,@FuzzyWalrus123,False,1 year ago,Master of Puppets (Remastered),0
"As a kid in the new generation, I think this is 100x better than all rap. The people who say metal and heavy metal rots the brain CLEARLY dont know what real music is. METALHEAD 4 LIFE🤘🤘🤘🤘🤘🤘🤘🤘",1,@Fazespider6551,False,1 year ago,Master of Puppets (Remastered),0
coool,0,@EdisiEricIvanyiczki,False,1 year ago,Master of Puppets (Remastered),0
Master of PUPPETS IM PULLING YOUR STRINGSSSS 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,0,@105elchop,False,1 year ago,Master of Puppets (Remastered),0
Brie that riff is insane 😮‍💨😲😮😧😦😯🤟🤟🤟🤟🤟🤟🤟🤟🤟🤯🤯🤯🤯🤯,1,@Jasmin-gg8ij,False,1 year ago,Master of Puppets (Remastered),0
My dudes Metallica us legendary rip cliff legends never die,1,@Jasmin-gg8ij,False,1 year ago,Master of Puppets (Remastered),0
"You may be learn this on guitar cool, but you’ll never learning to play this with your marching band cool.",0,@theoverlord4218,False,1 year ago,Master of Puppets (Remastered),0
"When the crackheads are playing their rap music loud, I crank this, make their ears bleed and watch them fade away into the night",0,@drevangalen1429,False,1 year ago,Master of Puppets (Remastered),0
If you were here before the fortnite emote your a real one,0,@DirtDevil17,False,1 year ago,Master of Puppets (Remastered),0
You guys rock!!!!! Like heavy metal music,0,@HPerry-wz6fq,False,1 year ago,Master of Puppets (Remastered),0
thàts for imàx auromotive group,0,@kasnooksplaylist,False,1 year ago,Master of Puppets (Remastered),0
This song was suppose to memorize his friend from overdosing,0,@SunnyRocky4212,False,1 year ago,Master of Puppets (Remastered),0
OMG MY FAVORITE SONG MY METALLICA!!! I LOVE YOUUU,0,@TheHuman_2025,False,1 year ago,Master of Puppets (Remastered),0
"How the hell do you make such a song at 23,24 years old!!",0,@johnnygriffee7821,False,1 year ago,Master of Puppets (Remastered),0
"Talent, a lot of it, and he was just a natural at it!",0,@QwertyQwerty714,False,1 year ago,Master of Puppets (Remastered),0
In my opinion best album they made,1,@popcornandpeanuts6243,False,1 year ago,Master of Puppets (Remastered),0
What song is this?,0,@tylerbruneau8381,False,1 year ago,Master of Puppets (Remastered),0
AFTER 3 ALMOST 4 YEARS OF SWEAT PRACTICE AND TEAR I CAN FINNALY PLAY THIS SONG ON MY ELECTRIC GUITARS AND YES I OWN 3,1,@F4Y3IsCool,False,1 year ago,Master of Puppets (Remastered),0
This song is what I blast,0,@nickbuckley4371,False,1 year ago,Master of Puppets (Remastered),0
I love your work so i got Eddie munnsuns clothes,0,@Naopolitan,False,1 year ago,Master of Puppets (Remastered),0
A chick introduced me to metal..I will never forget her!!,0,@DixonButts-p1r,False,1 year ago,Master of Puppets (Remastered),0
it’s the song from fortnite,0,@SecondAccount-u6l,False,1 year ago,Master of Puppets (Remastered),0
wow the emote from fortnite,0,@chumimingues,False,1 year ago,Master of Puppets (Remastered),0
guitar yeat:face-orange-frowning::face-orange-frowning::face-orange-frowning::face-orange-frowning::face-orange-frowning::face-orange-frowning::face-orange-biting-nails::face-orange-biting-nails::face-orange-biting-nails::face-orange-biting-nails::face-orange-biting-nails::face-orange-biting-nails::face-orange-biting-nails:,1,@stxp1idman,False,1 year ago,Master of Puppets (Remastered),0
Metallica I’m begging you add this to fortnite festival,7,@DoomGuy_9015,False,1 year ago,Master of Puppets (Remastered),0
This proves to be the bats's favorite song too!  #strangerthings,0,@marioandretti7358,False,1 year ago,Master of Puppets (Remastered),0
Santos flairgo roofus Carl sole and fiesta did it too,0,@chimilymil9105,False,1 year ago,Master of Puppets (Remastered),0
Fortnite is the only game you can see peter grifin doom slayer goku and a demogorgon play master of puppets to mr beast deku naruto and optimus prime,3,@luiz9118,False,1 year ago,Master of Puppets (Remastered),0
The best band ever and they earned it.,0,@WallyLovleylion,False,1 year ago,Master of Puppets (Remastered),0
"first ever metallica song i ever heard almost 25 years ago. omg 6:06, fires me up every time",0,@danielkasalo9434,False,1 year ago (edited),Master of Puppets (Remastered),0
this is an immortal classic. Metallica forever!,3,@AhhFreshMeat,False,1 year ago,Master of Puppets (Remastered),0
This song is the best i swear on my life metallica is amazing 🤟🤟🤟🤟🤟🤟🤟🤟🤟🤟❤🖤❤️🖤❤️🖤❤🖤,2,@Jasmin-gg8ij,False,1 year ago,Master of Puppets (Remastered),0
This is me and my 5 year old son’s favorite song to jam out to in the car! 🤘🏻,2,@ryanfriley8199,False,1 year ago,Master of Puppets (Remastered),0
This 5 year old has an amazing taste in music props to you and him ❤🤟🤟❤,2,@Jasmin-gg8ij,False,1 year ago,Master of Puppets (Remastered),0
I would have to agree with you there!!,1,@ryanfriley8199,False,1 year ago,Master of Puppets (Remastered),0
you are raising your kid correctly. props to you,2,@TT10Kofficial,False,1 year ago,Master of Puppets (Remastered),0
"Listening to this:😃
Knowing the meaning:💀",2,@MASTERmtk_MUSIC,False,1 year ago,Master of Puppets (Remastered),0
Whatwhat,0,@mirianferman4616,False,1 year ago,Master of Puppets (Remastered),0
"Believe it or not I first heard this song in a maid rock cafe in Akihabara, Tokyo. Song is epic as hell!",0,@Dallhalla,False,1 year ago,Master of Puppets (Remastered),0
Master of puppets is too hard for these bitches,2,@venomousx8964,False,1 year ago,Master of Puppets (Remastered),0
Harvester of sorrows is another classic,0,@venomousx8964,False,1 year ago,Master of Puppets (Remastered),0
fight with the fire:,0,@TT10Kofficial,False,1 year ago,Master of Puppets (Remastered),0
"Excellent rock and metal radio station. Google it: ""shogun rocks laut""  Every friday 24 hours of non-stop metal. Have fun!",0,@retokaufmann3893,False,1 year ago,Master of Puppets (Remastered),0
The Bohemian Rhapsody of metal,1,@AlfredoGarcia-k3f,False,1 year ago,Master of Puppets (Remastered),0
If heaven doesn't sound like this i ain't going nowhere,2,@Paraschivo,False,1 year ago,Master of Puppets (Remastered),0
That guitar makes me think I could just throw this into Doom Eternal and it would work,0,@JennyTheIII,False,1 year ago,Master of Puppets (Remastered),0
oh shit it’s doom E1M1,0,@NeedyBoBeedy,False,1 year ago,Master of Puppets (Remastered),0
I was jamming to this since in my mamma's womb!,0,@grogg4372,False,1 year ago,Master of Puppets (Remastered),0
This is the white people fight song,0,@rusty_buketz4783,False,1 year ago,Master of Puppets (Remastered),0
Chop your breakfast on a mirror,0,@wildcat_-yb3nv,False,1 year ago,Master of Puppets (Remastered),0
5:42 is the best,0,@honeycombxo131,False,1 year ago,Master of Puppets (Remastered),0
Come on 6.7k comments that’s terrible for a song like this,2,@kerriblack8251,False,1 year ago,Master of Puppets (Remastered),0
After so many years it is now that I realize how much the lyrics of Master of Puppets owns to Wrapped around my finger from The Police,0,@mjramirez6008,False,1 year ago,Master of Puppets (Remastered),0
"Good song about addiction,  on we go to the next day. Not knowing if it will be our last.",0,@tomlyon3273,False,1 year ago (edited),Master of Puppets (Remastered),0
Why did you steal the song from Michael Fornica?,1,@djo9909,False,1 year ago,Master of Puppets (Remastered),0
"@snak1444 bruh, Eddie Munson is the perfect character for this music",0,@Sanguinius-papu-de-papus,False,1 year ago,Master of Puppets (Remastered),0
i edge to this😂😂,0,@OscarGarcia-t2r,False,1 year ago,Master of Puppets (Remastered),0
"​ @OscarGarcia-t2r yes bro, Eddie Munson is the BEST character for this music and Eddie Munson is the BEST character of stranger things",0,@Sanguinius-papu-de-papus,False,1 year ago (edited),Master of Puppets (Remastered),0
