text,like_count,author,is_favorited,_time_text,video_title,is_Hate?
"Im 33 and Ive just listened to this song for the first time and now I cant stop listening to it, such a great feeling the power of this song for the first time))",21,@adorengel7213,False,1 year ago,Hallowed Be Thy Name (2015 Remaster),0
quiet let the bells plays!!,0,@mariusz4742,False,1 year ago (edited),Hallowed Be Thy Name (2015 Remaster),0
"every metal band you can think of, and most rock bands, were influenced by this song",1,@Ps-we3pp,False,1 year ago,Hallowed Be Thy Name (2015 Remaster),0
Respect!!!😅😂❤💪💪,0,@kurtseverijns9517,False,1 year ago,Hallowed Be Thy Name (2015 Remaster),0
"Such a brilliant, killer- masterpiece",1,@margaritatoteva3647,False,1 year ago,Hallowed Be Thy Name (2015 Remaster),0
This is ..... THE SONG....from these guys.  My fav by far...it has everything,20,@TripleDeano,False,1 year ago,Hallowed Be Thy Name (2015 Remaster),0
I still own the Long Play that I bought in the early 80's. It is a treasure of mine because for this LP I'm a Maiden fan since 40 years now!,0,@Temeraire67,False,1 year ago,Hallowed Be Thy Name (2015 Remaster),0
Vddas fear of the dark>,1,@TaTiPT,False,1 year ago,Hallowed Be Thy Name (2015 Remaster),0
":yt::yt::yt::yt::yt::yt:

:goodvibes::goodvibes::goodvibes::goodvibes::goodvibes::goodvibes:

:stayhome::stayhome::stayhome::stayhome::stayhome::stayhome:",1,@caelius.antonius,False,1 year ago,Hallowed Be Thy Name (2015 Remaster),0
":thanksdoc::thanksdoc::thanksdoc::thanksdoc::thanksdoc::thanksdoc:

Babilônia :goodvibes::goodvibes::goodvibes::goodvibes:

:thanksdoc::thanksdoc::thanksdoc::thanksdoc::thanksdoc::thanksdoc:",1,@caelius.antonius,False,1 year ago,Hallowed Be Thy Name (2015 Remaster),0
":dothefive::dothefive::dothefive::dothefive::dothefive::dothefive::dothefive:

O Festim de Baltazar da Babilônia

:dothefive::dothefive::dothefive::dothefive::dothefive::dothefive::dothefive:",1,@caelius.antonius,False,1 year ago,Hallowed Be Thy Name (2015 Remaster),0
":stayhome::stayhome::stayhome::stayhome::stayhome::stayhome:

:yt::yt::yt::yt::yt::yt:

:thanksdoc::thanksdoc::thanksdoc::thanksdoc::thanksdoc::thanksdoc:",1,@caelius.antonius,False,1 year ago,Hallowed Be Thy Name (2015 Remaster),0
":buffering::buffering::buffering::buffering::buffering::buffering:

Coleção de Vinil do Iron Maiden

Eclipse 20/04/2023 :buffering::buffering:

:buffering::buffering::buffering::buffering::buffering::buffering:",1,@caelius.antonius,False,1 year ago,Hallowed Be Thy Name (2015 Remaster),0
Up the irons¡¡¡¡,1,@luispenha.8754,False,1 year ago,Hallowed Be Thy Name (2015 Remaster),0
2:50 that's smooth,1,@vedsorathiya8378,False,1 year ago,Hallowed Be Thy Name (2015 Remaster),0
:hand-pink-waving::yt::stayhome::goodvibes:,2,@B.B.B.-,False,1 year ago,Hallowed Be Thy Name (2015 Remaster),0
I'm a big fan iron maiden and metallica🤟💪👻,0,@cristianspiridon8227,False,1 year ago,Hallowed Be Thy Name (2015 Remaster),0
Cracked out 80 talet,0,@Leon-yn3lv,False,1 year ago,Hallowed Be Thy Name (2015 Remaster),0
This is rock,1,@Leon-yn3lv,False,1 year ago,Hallowed Be Thy Name (2015 Remaster),0
Good earphones and my almost healed cervical disc bulges be cracking up again 😜🤘,0,@sujilpokkavayalil6916,False,1 year ago,Hallowed Be Thy Name (2015 Remaster),0
Who’s Griffith,0,@sossboss7123,False,1 year ago,Hallowed Be Thy Name (2015 Remaster),0
The lowest low in heavy metal history,0,@auranaught,False,1 year ago,Hallowed Be Thy Name (2015 Remaster),0
Then who is the highest one?,0,@animalover1426,False,1 year ago (edited),Hallowed Be Thy Name (2015 Remaster),0
 @animalover1426  Sebastian Bach in Quicksand Jesus maybe...,0,@auranaught,False,1 year ago,Hallowed Be Thy Name (2015 Remaster),0
Top! Top! Top! Que Solo monstro!!!!!!!,3,@robertorebuelta8558,False,1 year ago,Hallowed Be Thy Name (2015 Remaster),0
IM GOIN TO MEET IRON MAIDEN ON SUMER OMGGGGGGGGGGGG,1,@Georginaguitarcovers,False,1 year ago,Hallowed Be Thy Name (2015 Remaster),0
Ooooooooyeahhhhhhhhh epic song!!!!!!!,0,@biseruk,False,1 year ago,Hallowed Be Thy Name (2015 Remaster),0
The best !!!,0,@eldersilva4313,False,1 year ago,Hallowed Be Thy Name (2015 Remaster),0
The one and only true metal rock band,1,@sean3564,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
Great all times song😂,0,@joseantoniomorenomartinez7955,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
One of their better song...lyrics music feeling...everything that makes iron maiden one of the  greatest band ever....thank you...im55 and graces to whatever the brought to us i still Believe that real rock and métal are not dead...sorry used to be fluent...im french and maybee i lost something...but the thuth will always  be the truth...at any âge...,2,@Xierra13,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
You are the best come to Israel,0,@צביקהלוי-פ4י,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
Eternity 🌀 immortal,3,@catherineholesgrove-oh6wz,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
Iron Maiden is so perfect 🖤,16,@elenacobhc,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
Good music like that isn't created anymore. Being 54 it still rocks as when the album got out!!!,3,@hexxlaxx2992,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
There are things that will be forever on history books. Iron Maiden is one that.,2,@riccardors,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
Looking forward to consert in june 🤘🏻❤️,1,@elinfossdal2807,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
Not one day whitout Iron Maiden ❤,4,@sandrajonsson8394,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
"It was, is and will be a masterpiece.",17,@giochaves5704,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
"Ah, I see you’re a man of culture.",3,@heyitsnaia,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
41 years .... Up the Irons!,0,@clebericmc,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
"Fantastic band Iron Maiden. A big part of my teens, early 20s. I had posters of Eddie. so kul. even when things werent always good there was escape in the music. AC DC as well. Thanks so much guys",5,@jacquibarnden7135,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
The live after death version is heaps heavier and sounds soooo much better in my opinion ))))🤘🤘🤘🤘,1,@glennsloan4441,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
"At 00:2 is the Best part of song, i think is the Best song with the number of the beast",0,@Joeyice12,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
"I'm waiting in my cold cell 
When the bell begins to chime 
Reflecting on my past life 
And it doesn't have much time 
'Cause at five o'clock 
They take me to the gallows pole

The sands of time for me are running low

Running low, yeah

When the priest comes to read me the last rites 
Take a look through the bars at the last sights 
Of a world that has gone very wrong for me 
Can it be that there's some sort of an error? 
Hard to stop the surmounting terror 
Is it really the end not some crazy dream?

Somebody please, tell me that I'm dreaming 
It's not easy to stop from screaming 
But words escape me when I try to speak 
Tears flow, but why am I crying? 
After all I'm not afraid of dying 
Don't I believe that there never is an end?

As the guards march me out to the courtyard 
Somebody cries from a cell, ""God be with you"" 
If there's a God why has he let me go? 
As I walk my life drifts before me 
And though the end is near I'm not sorry 
Catch my soul, it's willing to fly away

Mark my words, believe, my soul lives on 
Don't worry now that I have gone 
I've gone beyond to see the truth 
When you know that your time is close at hand 
Maybe then you'll begin to understand 
Life down here is just a strange illusion

Yeah, yeah, yeah 
Hallowed be Thy name 
Yeah, yeah, yeah 
Hallowed be Thy name

Yeah",730,@gustavolima-rv4kr,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
This song is way deeper than I thought. Holy cow!,6,@johngeiger3770,False,1 year ago,Hallowed Be Thy Name (2015 Remaster),0
Well that’s definitely not what I’ve been singing for over 40 years 😂😂😂😂,3,@markwright8118,False,9 months ago,Hallowed Be Thy Name (2015 Remaster),0
"The song, vocals and everything is amazing. But the lyrics.. daaaaamn​ @johngeiger3770 ",0,@Annathroy,False,8 months ago,Hallowed Be Thy Name (2015 Remaster),0
"It s 2035 and i m still listening to this
(Just working in advance)",2,@Hadri_ART,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
"Bruce Dickinson is one of the most talented musicians ever.
Close after Ronnie James Dio.",2,@elma8156,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
Amazing song just pure ear worms.🤘😈🤘,1,@RedGoldGreen-Dub,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
"10:53 hour ,  I'm in Polska , 10:55 hour I have open my first beer called "" Wojak "" , 10:58 hour ,  I'm about to light my tobacco rolle .",0,@piotrkrynski5929,False,2 years ago (edited),Hallowed Be Thy Name (2015 Remaster),0
Hall of fame yet? No? Ok...,0,@mikekeating8211,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
This song never ages.,1,@lovepeoplehu9883,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
god this song slaps,0,@SamohtNox,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
The best metal I've ever heard✨,1,@zbyd50,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
"This song is a beauty, I listen to this all the time",3,@jakenagel-uk2ul,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
"Listen To This Song since  Early 80's  Until Now , ,,,Absolutely One's of Masterpiece of song Rock/Metal History ,,,,, Up The IRONS """"""""",3,@sahertianglenn7900,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
"The Best Metal song, a masterpiece.",16,@Daniel-jz9td,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
Yeieieah! Hallowed be the name!,0,@saikotorres2563,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
Not really a metal fan but this is an unbelievable piece of music. It has to be up there as one of the greatest metal anthems ever.,201,@peterallen298,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
It's 100% rock and classic metal,1,@oliviabirch1025,False,10 months ago,Hallowed Be Thy Name (2015 Remaster),0
"In nz there's alot of ""Karen's"" old male and females who hate maori language!!!..my have times changed..wasn't that long ago my old folks weren't allowed to speak te reo or they get caned orthe strap at school just for being who they are ""MAORI""..tables have turned on these stuck up karens...thanks to alien weaponry our language is going global",0,@samuelhotene6817,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
"Iron Maiden are fucking melodic geniuses!!! I just can't decide between Maiden, Sabbath, and Metallica on who is my favourite metal band, but fuck me Maiden are by far the strongest melodically!!! This song is GENIUS!!!",0,@vi0letcr1me,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
 @elmo4672  Slipknot seriously man lol? These bands don't even compare to the old and glorious heavy metal. Better review your likes lol.,1,@EugenePettersson1184,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
" @EugenePettersson1184  Most would agree that Slipknot doesn't have a ""bad album"" while Metallica's last few albums have been fairly polarizing. (Dare I mention Lulu) My bad though; shouldnt've brought up Slipknot since they aren't exactly a heavy metal band anyways.",0,@elmo4672,False,2 years ago (edited),Hallowed Be Thy Name (2015 Remaster),0
anyone remember about the welcome to hell skateboard video of jamie thomas?,0,@LarissaDaleluchi,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
ten to five now..,0,@geertvangunst235,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
What the off thes song???,0,@sionelynbonhayag7307,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
Dude this is real heavy metal,65,@brunosanchezmurillo-le8zc,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
barely grandpa rock and roll,1,@Drsavation,False,6 months ago,Hallowed Be Thy Name (2015 Remaster),0
I found this song myself and im so proud🤘🔥🔥🔥🤘,5,@nooneknowsidc,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
Damn this song went on for 14 mins in the concert,0,@akshayaksis36,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
Hermoso,3,@any01016,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
drums hit harder than my dads belt when he caught  me listening to this on my ipod at church.,3,@RememberNoble6,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
One of the best riffs on the metal's history,56,@javierromeromarquez3322,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
"Riff ?!?! It´s the song as a whole, the epicness, and the momentum picking up and relly oozes enery !!!  What riff ???  i i have played guitar almost as long as i been listening to maiden and ... the only song that ever made me play was wasted years,oh a tiny bit of somwhere in time ..... but with this i couldnt say how the guitar is played on this .... definatly nothing that jumps out and OOOOH NICE GUITAR; i like that sound on that specific riff",1,@HärhittarviintepåmassanamnLura,False,1 year ago,Hallowed Be Thy Name (2015 Remaster),0
Up The Irons \m/,0,@LordEriolTolkien,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
Bruce flames our hearts 💜!,0,@fabel9fabel975,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
4:33...let the new era begin!!!!,0,@delayfx8980,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
I LOVE THIS SONG,0,@Universe_all_in_one,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
I want this playing at my wedding while me & my beloved enters the hall,1,@fiercemusketeer2661,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
56 yo greetings from Poland 🤚,18,@jarosawa.3094,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
I’m 38 and listening Maiden since my 7!! 😊,9,@kramermcbarret9183,False,1 year ago,Hallowed Be Thy Name (2015 Remaster),0
He bro sorry i can no Englisch 😔,0,@rolandspendel7754,False,1 year ago,Hallowed Be Thy Name (2015 Remaster),0
53 from 🦘 oz listening to them since I was 13 (coincidence?) and I will be listening to them for another 40years.Some things never get old 🎸🎸🎸😊,0,@darrenprice6852,False,1 year ago,Hallowed Be Thy Name (2015 Remaster),0
from another world,1,@mariatereza7046,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
My first Metal album. Thanks Arvid Vatne! 😁🤘,0,@thundershield,False,2 years ago (edited),Hallowed Be Thy Name (2015 Remaster),0
🎸🎸🎸🎸🎸😊🎸🎸🎸🎸🎸🎸🎸🎸🎸🎸🎸🎸 I mean prity goood  dean song a,0,@renatasavrljuga6220,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
My neighbours love this song...😉,0,@javierfernandezgonzalez1401,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
ESPECTACULAR PARA TODO EL UNIVERSO ESTO TIENE QUE RESONAR HASTA EL INFINITO,28,@ReneValdiviaVergara,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
Doing some research for WWII fighter plane reference images while listening to this. Giving me goosebumps!,0,@NyleTrewTattoos,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
Can we get 666 likes on this comment in honor of this wonderful work?,1,@Leo-tc9tw,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
"The guitar solos are spot on especially Daves, the first.",3,@bigtorrisi,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
"Heard this masterpiece for the first time in 98/99, 23 years later, I'm yet to find a song in any genre better than this!",3,@00mpa1oomp4,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
Yeahh yeah yea.  Unica e grande,0,@lorenatalma4329,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
Iron Maiden!! The only band that had good albums throughout a decade or maybe a century!,1,@michaelpeters880,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
Iron maiden,1,@emanuelaalvesdasilvaalmeid8629,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
The absolute best metal ballad of all time!,4,@Filip.777,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
Hellll yeah ASB,0,@AlexandraMarcellaZottis,False,11 months ago,Hallowed Be Thy Name (2015 Remaster),0
"Fire.......
The best",0,@ΓιαννηςΜοσχατο-ρ1β,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
Amazing to think there are only 5/6 years between this and 7th son. That's 2017 from now - it's an incredible run of great albums when you think about it,1,@gaspanda,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
Seventh son is garbage compared to this album though,0,@watdoetiee,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
" @watdoetiee . Maybe, I actually find myself listening to the first two albums more these days",0,@gaspanda,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
Jamie Thomas - Welcome to Hell,0,@richardmowbray2377,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
I am waiting in my cold cell when the bell begins to chime wowwww,0,@guillermoarias5107,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
Almost my whole childhood i walked around with a iron maiden tshirt,0,@Zhai_Belgium,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
HAnnes was here,0,@hannes3946,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
Life down here is just a strange illusion,6,@castmetal,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
"Brilliant and powerful, about the last hours of a condemned man's life.  Absolute masterpiece in my book.",76,@eradeziel,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
The trooper is also a masterpiece telling the story of the light brigade’s charge .,3,@lukeshakespeare4462,False,1 year ago,Hallowed Be Thy Name (2015 Remaster),0
what can you say to such a masterpiece?,3,@robpaterson2317,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
40 years and still being a greatest masterpiece LONG LIVE TO IRON MAIDEN!!,38,@gerarrockzone7146,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
God are right of this !,0,@degirardimanuel2453,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
"Some days, i think God to create the world, but the world destroy God,  but God is Great of world and it create Iron Maiden for me and me save the world because Iron Maiden is more great of God !",1,@degirardimanuel2453,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
"the world didn't destroy God, it destroyed itself and blames God for everything we have done.",0,@61subsandnovideos,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
Active in colombia Forever song 🇨🇴,0,@SieteUp,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
An absolute heavy metal masterpiece. A human lament with music and lyrics.,5,@vlassisnikas7634,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
"Iron Maiden j
Always used to know that back de devil are the Entities that take us like a pet for sacrifice.....",0,@carlosjimenez-fz5ze,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
Hello my anme is louis,1,@olivierchaffaud9798,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
"Some say the end is near,some say we are gonna see him soon",0,@einabeini,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
This song always puts me in heavy metal mode...onto Metallica next,0,@Jay-dm4id,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
It' s mt favorite music,0,@MrpappaTV,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
I like this song  🙈,0,@kevxfn3694,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
42 years later still amazing,26,@caolanmcflynn2412,False,2 years ago (edited),Hallowed Be Thy Name (2015 Remaster),0
"Class when I was 15\16, still class 30 years later,can still hold the running looooo",0,@stuartottaway1069,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
"Hallowed By Thy Name
아버지의 이름이 거룩히 여김을 받으시옵소서 (주기도문의 구절)
I'm waiting in my cold cell, when the bell begins to chime
(차가운 감방안에서 벨이 울리기 시작할 때만을 기다리고 있지)
Reflecting on my past life, and it doesn't have much time
(지난 과거를 돌아보기엔 시간이 많지 않아)
'Cause at 5 o'clock, they take me to the Gallows pole
(왜냐하면 5시 정각에, 그들은 날 교수대로 데려갈꺼니까)
The sands of time, for me are running low...
(운명의 시간이여, 날 위해 천천히 가다오...)
Mother fuckers!
(망할 것들!)
Running low...
(천천히 가다오...)

When the priest comes to read me the last rights
(신부님이 마지막 성경말씀을 읽어주러 오실때)
I take a look through the bars at the last sights
(창살을 통해 보여지는 마지막 광경을 보겠지)
Of a world that has gone very wrong for me...
(나에겐 매우 불공평했던 세상말야...)
Could it be that there's some sort of error?
(뭔가 실수가 있었던가?)
Hard to stop the surmounting terror
(덮쳐오는 공포를 극복하기가 어려워)
Is it really the end or some crazy dream?
(이제 정말 끝인건가 아님 엉터리같은 꿈인거야?)
Somebody please tell me that I'm dreaming
(누군가 제발 나에게 이게 꿈이라고 말해줘)
It's not easy to stop from screaming
(비명을 지르고 싶은 걸 멈출 수가 없어)
Words escape me when I try to speak...
(말을 하려고 해보지만 말이 나오지 않아)
Tears, they flow; but why am I crying?
(눈물, 눈물은 흐르지만 내가 왜 우는거야?)
After all, I'm not afraid of dying
(결국에는, 난 죽음을 두려워 하지 않아.)
Do not believe that there never is an end...
(끝이란 없다는 걸 믿지 말아)

As the guards bring me out to the courtyard
(간수들이 날 법정에 세울때)
Somebody cries from a cell, ""God be with you!""
(누군가 강방안에서 울부짖었어, ""신의 가호가 함께 하길!""이라고)
If there's a god then why does he let me die?
(신이 있다면 왜 날 죽게 내버려 두는거지?)
As I walk, all my life drifts before me
(걸을 때 마다, 내 모든 인생이 내 앞을 스쳐갔어)
And though the end is near, I'm not sorry
(그리고 종말이 가까이 왔지, 난 후회하지 않아.)
Catch my soul, it's willing to fly away...
(내 영혼을 가져가, 내 영혼은 멀리 날아갈꺼야)
Mark my words, believe my soul lives on
(내 말을 명심해, 내 영혼이 살아 있다는 걸 믿어)
Don't worry, now that I have gone
(걱정마, 지금 난 가)
I've gone beyond to see the truth...
(진실을 보기 위해서 가)
So when you know that your time is close at hand
(자, 네 시간이 네 손에 쥐어졌을때)
Maybe then you'll begin to understand
(아마도 넌 이해하게 될거야)
Life down there is just a strange illusion...
(그 아래 삶이란 단지 이상한 환상일 뿐인 것을)",3,@비정한세상,False,2 years ago (edited),Hallowed Be Thy Name (2015 Remaster),0
THIS IS MUSIC,0,@lynk3067,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
Why can I listen to this over and over again and not get bored?,17,@luisbiel9401,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
Because is the Best song of the Best band of all Time,0,@angelgerardotijerinamirele9321,False,1 year ago,Hallowed Be Thy Name (2015 Remaster),0
Because this song is pure Art and you got excellent taste for it! Rock on 🤘,0,@josipjagusic7692,False,1 year ago,Hallowed Be Thy Name (2015 Remaster),0
"Wish a new year with health to ""em all""
And i want this for my funeral too...
Hell yeah to all of us!!!!!",0,@marioribeiro7651,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
Listening to this while on break from work is like 🔥 🔥 📛 👩‍🚒 🚒 🧯,0,@adilouass2858,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
Merry Christmas 🎄🤘,0,@hoolivier,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
This picture hang on my room as a child 😅 with reflex at nights about early great 80tis,2,@peterking3186,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
"Forty years later, still pure masterpiece.",1500,@rallisprinter,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
Fully aint nothing better than our sctottish brethren neee,3,@jujisama855,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
"IT IS!!!, I LOVE IT",3,@LORENAVALLE-zy9mc,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
not and forty years.. i'm not so old,2,@dimitristherianos6418,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
No wonder. It's widely considered one of the greatest heavy metal songs ever. And it is.,6,@reborninflames2188,False,1 year ago,Hallowed Be Thy Name (2015 Remaster),0
Almost 40 Album came out in 86 i'm 36 so almost there.,1,@EinherjarV,False,1 year ago,Hallowed Be Thy Name (2015 Remaster),0
 @reborninflames2188  Very true. and the album has a whole is legend.,1,@EinherjarV,False,1 year ago (edited),Hallowed Be Thy Name (2015 Remaster),0
really,0,@rafablum,False,1 year ago,Hallowed Be Thy Name (2015 Remaster),0
"Has it been 40
😮 really???!",0,@wellwhatdoyakno6251,False,1 year ago,Hallowed Be Thy Name (2015 Remaster),0
 @LORENAVALLE-zy9mc hola Lorena. How are you.,0,@wellwhatdoyakno6251,False,1 year ago (edited),Hallowed Be Thy Name (2015 Remaster),0
​ @EinherjarV it came out in 82,0,@mikesantiago14,False,1 year ago (edited),Hallowed Be Thy Name (2015 Remaster),0
" @mikesantiago14  whelp, damn it. You have failed me again brain.",0,@EinherjarV,False,1 year ago (edited),Hallowed Be Thy Name (2015 Remaster),0
 @EinherjarV   happens to the best of us,0,@mikesantiago14,False,1 year ago (edited),Hallowed Be Thy Name (2015 Remaster),0
When it's modern music they don't equate it to the greatness of Beethoven for example but for me they're both geniuses unaffected by time,0,@stephanie3677,False,1 year ago,Hallowed Be Thy Name (2015 Remaster),0
Legendary song,1,@James-xv8xv,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
40 years ago I was hallowed be thy name...tanks the irons,0,@willsbelgium3710,False,2 years ago (edited),Hallowed Be Thy Name (2015 Remaster),0
"My favorite Iron Maiden song, and one of the best songs in all of Metal, without the slightest doubt.",353,@unpibeconansiedadsocial,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
Agree on both points brother :),11,@Pauly421,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
I second yu on that one brother,6,@divineciipher,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
One of the best songs.,1,@edwardsimmonds521,False,1 year ago,Hallowed Be Thy Name (2015 Remaster),0
Still my favourite maiden song... immortal ❤❤,0,@domhowe2885,False,1 year ago,Hallowed Be Thy Name (2015 Remaster),0
This song is pure heavy metal... IRON MAIDEN are pure heavy metal!,0,@Mariano33Z,False,5 days ago,Hallowed Be Thy Name (2015 Remaster),0
Classic old metal realistic let's go metal. All ways always iron maiden.  Peace out Bru's:) thanks for all the tunes.,0,@dwaynehammond422,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
I want this song to be played now.,0,@ManchmalGaming,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
Forever young! Valley! 🙌🏼,0,@JC-cm5qr,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
Waoh waoh for ever,0,@Jeandidierbolenath,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
I love this song its my favourite iron maiden song,0,@t-virusgaming6024,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
"crazy song 


Love the guitar!!",4,@skylo_702,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
"This song was the first Heavy Metal song I heard in my life, like 5 or 6 years ago.
 Since then it became my favorite song, I never skip it when it comes out in my play, even if it comes out as many times as it comes out.
The first love is never forgotten 🖤",15,@omaraldair9747,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
I love this song,2,@sparxz_on_top_of_it1329,False,2 years ago,Hallowed Be Thy Name (2015 Remaster),0
"Brace brace brace, iron maiden just crashed and most will never prepared to hear this. 🤘🤘 Up the irons.
PS: already got a ticket to see them in Lisbon 2022",0,@Nunca.esquece,False,3 years ago,Hallowed Be Thy Name (2015 Remaster),0
God Bless North Fraser Prison!,0,@clintongrandy7640,False,3 years ago,Hallowed Be Thy Name (2015 Remaster),1
The only good version,0,@chriscor3872,False,3 years ago,Hallowed Be Thy Name (2015 Remaster),0
"100% listening to this song as I'm dying.
P.S ik that someone already posted it, but I feel the same way so save your 'stolen' comments, please.",0,@ractv22,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
"Most underranted... Oh, wait, wrong music.",3,@leigaerudicao,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
1:05 And Justice for all harmony part,5,@henriquemontalvao8492,False,4 years ago,Hallowed Be Thy Name (2015 Remaster),0
